8778	3
8779	18
8780	4
8781	0
8782	11
8783	17
8784	8
8785	18
8786	18
8787	9
8788	14
8789	14
8790	11
8791	6
8792	6
8793	2
8794	4
8795	13
8796	13
8797	16
8798	13
8799	8
8800	6
8801	18
8802	3
8803	13
8804	18
8805	6
8806	4
8807	2
8808	2
8809	2
8810	9
8811	10
8812	1
8813	3
8814	17
8815	6
8816	4
8817	13
8818	3
8819	2
8820	2
8821	17
8822	13
8823	18
8824	18
8825	6
8826	14
8827	6
8828	3
8829	0
8830	14
8831	2
8832	8
8833	4
8834	16
8835	11
8836	8
8837	3
8838	11
8839	13
8840	17
8841	0
8842	18
8843	4
8844	14
8845	14
8846	6
8847	5
8848	14
8849	6
8850	18
8851	18
8852	2
8853	8
8854	13
8855	1
8856	4
8857	1
8858	0
8859	1
8860	18
8861	14
8862	6
8863	0
8864	3
8865	2
8866	12
8867	6
8868	3
8869	16
8870	6
8871	13
8872	18
8873	2
8874	14
8875	0
8876	13
8877	8
8878	8
8879	1
8880	8
8881	4
8882	9
8883	18
8884	3
8885	1
8886	8
8887	15
8888	18
8889	0
8890	8
8891	4
8892	16
8893	3
8894	8
8895	16
8896	3
8897	13
8898	4
8899	9
8900	14
8901	14
8902	13
8903	6
8904	11
8905	11
8906	13
8907	9
8908	14
8909	14
8910	15
8911	12
8912	0
8913	4
8914	18
8915	3
8916	17
8917	18
8918	6
8919	15
8920	16
8921	9
8922	16
8923	2
8924	16
8925	12
8926	2
8927	18
8928	3
8929	3
8930	6
8931	18
8932	2
8933	4
8934	13
8935	2
8936	3
8937	1
8938	4
8939	6
8940	1
8941	3
8942	18
8943	8
8944	13
8945	13
8946	6
8947	18
8948	14
8949	0
8950	4
8951	3
8952	13
8953	1
8954	18
8955	16
8956	11
8957	13
8958	18
8959	2
8960	6
8961	18
8962	2
8963	4
8964	18
8965	13
8966	13
8967	18
8968	4
8969	16
8970	11
8971	18
8972	1
8973	6
8974	1
8975	14
8976	16
8977	18
8978	6
8979	14
8980	14
8981	11
8982	18
8983	6
8984	13
8985	14
8986	13
8987	8
8988	16
8989	1
8990	6
8991	0
8992	1
8993	14
8994	18
8995	18
8996	5
8997	11
8998	13
8999	14
9000	4
9001	4
9002	17
9003	2
9004	4
9005	8
9006	2
9007	4
9008	13
9009	18
9010	4
9011	18
9012	0
9013	2
9014	1
9015	1
9016	6
9017	8
9018	0
9019	14
9020	17
9021	12
9022	18
9023	4
9024	4
9025	8
9026	8
9027	8
9028	14
9029	3
9030	15
9031	8
9032	18
9033	17
9034	0
9035	4
9036	18
9037	6
9038	6
9039	6
9040	18
9041	8
9042	3
9043	4
9044	5
9045	5
9046	17
9047	16
9048	6
9049	16
9050	14
9051	9
9052	17
9053	6
9054	18
9055	1
9056	18
9057	1
9058	17
9059	14
9060	6
9061	6
9062	0
9063	15
9064	13
9065	8
9066	13
9067	8
9068	0
9069	18
9070	2
9071	17
9072	18
9073	1
9074	14
9075	13
9076	6
9077	11
9078	6
9079	13
9080	13
9081	0
9082	4
9083	1
9084	13
9085	16
9086	5
9087	0
9088	13
9089	18
9090	2
9091	6
9092	1
9093	18
9094	14
9095	18
9096	18
9097	11
9098	6
9099	6
9100	18
9101	12
9102	13
9103	4
9104	13
9105	6
9106	6
9107	6
9108	14
9109	14
9110	0
9111	1
9112	5
9113	2
9114	15
9115	8
9116	11
9117	6
9118	6
9119	0
9120	16
9121	16
9122	4
9123	16
9124	11
9125	8
9126	13
9127	8
9128	0
9129	4
9130	2
9131	0
9132	11
9133	11
9134	2
9135	11
9136	1
9137	3
9138	3
9139	1
9140	4
9141	14
9142	6
9143	13
9144	18
9145	14
9146	1
9147	1
9148	1
9149	18
9150	1
9151	16
9152	3
9153	6
9154	18
9155	8
9156	6
9157	8
9158	8
9159	4
9160	13
9161	0
9162	6
9163	0
9164	14
9165	14
9166	3
9167	1
9168	1
9169	14
9170	18
9171	0
9172	0
9173	18
9174	14
9175	8
9176	18
9177	17
9178	8
9179	0
9180	8
9181	1
9182	8
9183	3
9184	5
9185	6
9186	14
9187	13
9188	9
9189	6
9190	1
9191	14
9192	8
9193	14
9194	12
9195	10
9196	4
9197	6
9198	13
9199	14
9200	6
9201	18
9202	14
9203	2
9204	8
9205	11
9206	9
9207	2
9208	4
9209	8
9210	2
9211	13
9212	4
9213	0
9214	3
9215	17
9216	13
9217	14
9218	6
9219	11
9220	8
9221	1
9222	6
9223	16
9224	0
9225	8
9226	0
9227	1
9228	0
9229	17
9230	3
9231	6
9232	18
9233	13
9234	1
9235	3
9236	9
9237	2
9238	3
9239	17
9240	8
9241	3
9242	5
9243	4
9244	6
9245	6
9246	18
9247	6
9248	6
9249	18
9250	3
9251	18
9252	18
9253	16
9254	12
9255	4
9256	18
9257	3
9258	14
9259	1
9260	14
9261	14
9262	13
9263	13
9264	3
9265	2
9266	8
9267	3
9268	13
9269	15
9270	11
9271	8
9272	2
9273	5
9274	8
9275	18
9276	10
9277	17
9278	8
9279	8
9280	1
9281	18
9282	13
9283	6
9284	3
9285	4
9286	12
9287	9
9288	6
9289	8
9290	14
9291	11
9292	4
9293	18
9294	13
9295	6
9296	8
9297	6
9298	14
9299	8
9300	6
9301	13
9302	2
9303	13
9304	15
9305	9
9306	6
9307	16
9308	18
9309	1
9310	16
9311	1
9312	18
9313	3
9314	4
9315	14
9316	2
9317	11
9318	6
9319	1
9320	1
9321	14
9322	17
9323	8
9324	6
9325	13
9326	8
9327	14
9328	0
9329	10
9330	18
9331	11
9332	4
9333	3
9334	18
9335	6
9336	12
9337	14
9338	6
9339	14
9340	17
9341	4
9342	0
9343	8
9344	13
9345	5
9346	2
9347	1
9348	16
9349	18
9350	3
9351	6
9352	0
9353	10
9354	13
9355	13
9356	11
9357	1
9358	8
9359	8
9360	6
9361	2
9362	13
9363	14
9364	14
9365	5
9366	0
9367	17
9368	13
9369	3
9370	1
9371	14
9372	1
9373	0
9374	6
9375	6
9376	3
9377	4
9378	1
9379	0
9380	6
9381	14
9382	18
9383	9
9384	11
9385	5
9386	0
9387	3
9388	18
9389	6
9390	8
9391	3
9392	17
9393	14
9394	1
9395	9
9396	13
9397	18
9398	11
9399	6
9400	18
9401	15
9402	1
9403	0
9404	3
9405	2
9406	14
9407	9
9408	2
9409	11
9410	14
9411	3
9412	13
9413	11
9414	18
9415	0
9416	6
9417	3
9418	18
9419	2
9420	17
9421	8
9422	17
9423	18
9424	18
9425	18
9426	6
9427	1
9428	16
9429	6
9430	14
9431	13
9432	14
9433	18
9434	1
9435	18
9436	4
9437	6
9438	0
9439	6
9440	8
9441	2
9442	14
9443	11
9444	11
9445	2
9446	13
9447	4
9448	3
9449	2
9450	16
9451	13
9452	14
9453	8
9454	8
9455	12
9456	14
9457	11
9458	16
9459	18
9460	8
9461	6
9462	13
9463	8
9464	1
9465	16
9466	16
9467	0
9468	13
9469	1
9470	15
9471	4
9472	6
9473	8
9474	12
9475	4
9476	14
9477	10
9478	13
9479	2
9480	18
9481	18
9482	18
9483	4
9484	2
9485	3
9486	6
9487	11
9488	17
9489	1
9490	1
9491	11
9492	6
9493	9
9494	0
9495	14
9496	4
9497	2
9498	16
9499	15
9500	4
9501	4
9502	18
9503	3
9504	14
9505	6
9506	6
9507	4
9508	0
9509	13
9510	8
9511	18
9512	17
9513	17
9514	16
9515	1
9516	8
9517	18
9518	13
9519	1
9520	17
9521	14
9522	2
9523	13
9524	0
9525	0
9526	14
9527	2
9528	4
9529	6
9530	13
9531	6
9532	8
9533	6
9534	4
9535	10
9536	14
9537	18
9538	14
9539	6
9540	3
9541	18
9542	0
9543	14
9544	6
9545	14
9546	13
9547	17
9548	8
9549	15
9550	13
9551	11
9552	0
9553	16
9554	6
9555	11
9556	8
9557	3
9558	18
9559	1
9560	8
9561	2
9562	3
9563	6
9564	15
9565	2
9566	14
9567	15
9568	6
9569	13
9570	13
9571	4
9572	3
9573	0
9574	1
9575	16
9576	1
9577	0
9578	6
9579	3
9580	3
9581	6
9582	0
9583	3
9584	13
9585	6
9586	6
9587	16
9588	13
9589	18
9590	11
9591	9
9592	13
9593	6
9594	11
9595	13
9596	14
9597	1
9598	6
9599	18
9600	2
9601	1
9602	13
9603	2
9604	5
9605	18
9606	8
9607	18
9608	13
9609	5
9610	14
9611	8
9612	3
9613	2
9614	12
9615	14
9616	18
9617	2
9618	0
9619	11
9620	13
9621	18
9622	14
9623	18
9624	0
9625	2
9626	9
9627	4
9628	11
9629	14
9630	4
9631	2
9632	8
9633	6
9634	14
9635	2
9636	18
9637	6
9638	6
9639	18
9640	4
9641	18
9642	1
9643	4
9644	16
9645	4
9646	2
9647	1
9648	1
9649	17
9650	16
9651	13
9652	13
9653	15
9654	10
9655	6
9656	8
9657	8
9658	15
9659	0
9660	13
9661	14
9662	4
9663	18
9664	13
9665	6
9666	2
9667	17
9668	2
9669	8
9670	8
9671	18
9672	3
9673	1
9674	3
9675	15
9676	18
9677	16
9678	13
9679	2
9680	2
9681	13
9682	0
9683	6
9684	16
9685	2
9686	4
9687	3
9688	18
9689	1
9690	1
9691	14
9692	16
9693	9
9694	4
9695	0
9696	11
9697	13
9698	0
9699	1
9700	18
9701	3
9702	13
9703	1
9704	18
9705	14
9706	18
9707	3
9708	1
9709	12
9710	8
9711	8
9712	17
9713	2
9714	18
9715	3
9716	17
9717	13
9718	6
9719	0
9720	1
9721	3
9722	1
9723	3
9724	8
9725	0
9726	1
9727	0
9728	14
9729	2
9730	14
9731	0
9732	14
9733	8
9734	14
9735	14
9736	3
9737	2
9738	18
9739	1
9740	1
9741	8
9742	15
9743	3
9744	14
9745	13
9746	13
9747	14
9748	18
9749	14
9750	14
9751	12
9752	8
9753	13
9754	4
9755	2
9756	13
9757	14
9758	1
9759	14
9760	4
9761	14
9762	18
9763	18
9764	14
9765	13
9766	6
9767	8
9768	18
9769	1
9770	8
9771	2
9772	6
9773	17
9774	6
9775	6
9776	18
9777	14
9778	17
9779	13
9780	1
9781	6
9782	18
9783	8
9784	14
9785	17
9786	4
9787	6
9788	14
9789	18
9790	13
9791	0
9792	6
9793	18
9794	2
9795	18
9796	4
9797	1
9798	6
9799	14
9800	14
9801	8
9802	6
9803	2
9804	13
9805	4
9806	4
9807	8
9808	18
9809	6
9810	4
9811	18
9812	0
9813	1
9814	13
9815	6
9816	11
9817	14
9818	13
9819	1
9820	4
9821	16
9822	8
9823	9
9824	11
9825	13
9826	13
9827	13
9828	16
9829	0
9830	8
9831	0
9832	8
9833	1
9834	2
9835	4
9836	17
9837	16
9838	18
9839	18
9840	14
9841	13
9842	1
9843	18
9844	8
9845	3
9846	17
9847	18
9848	1
9849	12
9850	8
9851	2
9852	6
9853	6
9854	13
9855	6
9856	4
9857	3
9858	16
9859	5
9860	18
9861	1
9862	8
9863	17
9864	17
9865	6
9866	13
9867	4
9868	1
9869	15
9870	16
9871	6
9872	13
9873	6
9874	6
9875	12
9876	1
9877	17
9878	13
9879	18
9880	4
9881	13
9882	8
9883	6
9884	11
9885	14
9886	18
9887	13
9888	12
9889	11
9890	13
9891	16
9892	18
9893	3
9894	6
9895	18
9896	4
9897	18
9898	6
9899	1
9900	6
9901	1
9902	0
9903	18
9904	8
9905	0
9906	3
9907	16
9908	3
9909	17
9910	8
9911	18
9912	10
9913	4
9914	4
9915	14
9916	18
9917	17
9918	13
9919	1
9920	17
9921	2
9922	9
9923	13
9924	3
9925	2
9926	17
9927	2
9928	18
9929	4
9930	2
9931	6
9932	4
9933	17
9934	2
9935	11
9936	6
9937	13
9938	13
9939	18
9940	5
9941	6
9942	5
9943	8
9944	14
9945	14
9946	15
9947	11
9948	6
9949	8
9950	0
9951	14
9952	6
9953	6
9954	8
9955	5
9956	16
9957	13
9958	8
9959	3
9960	13
9961	18
9962	8
9963	6
9964	6
9965	8
9966	18
9967	0
9968	15
9969	14
9970	11
9971	3
9972	2
9973	14
9974	1
9975	1
9976	13
9977	17
9978	8
9979	18
9980	2
9981	13
9982	6
9983	4
9984	13
9985	1
9986	18
9987	17
9988	4
9989	18
9990	6
9991	10
9992	2
9993	4
9994	2
9995	18
9996	14
9997	2
9998	8
9999	6
10000	11
10001	11
10002	14
10003	1
10004	6
10005	11
10006	13
10007	8
10008	6
10009	0
10010	8
10011	13
10012	1
10013	13
10014	6
10015	18
10016	4
10017	6
10018	8
10019	12
10020	6
10021	18
10022	18
10023	14
10024	14
10025	18
10026	18
10027	18
10028	14
10029	13
10030	18
10031	13
10032	13
10033	5
10034	4
10035	2
10036	14
10037	6
10038	1
10039	6
10040	1
10041	1
10042	15
10043	6
10044	18
10045	3
10046	6
10047	0
10048	11
10049	14
10050	5
10051	3
10052	13
10053	18
10054	1
10055	6
10056	4
10057	18
10058	18
10059	1
10060	6
10061	17
10062	4
10063	3
10064	0
10065	4
10066	6
10067	8
10068	18
10069	13
10070	2
10071	8
10072	3
10073	15
10074	8
10075	8
10076	16
10077	6
10078	6
10079	17
10080	11
10081	6
10082	8
10083	2
10084	8
10085	6
10086	0
10087	6
10088	11
10089	17
10090	0
10091	9
10092	8
10093	11
10094	4
10095	4
10096	3
10097	4
10098	14
10099	6
10100	6
10101	9
10102	0
10103	14
10104	13
10105	13
10106	3
10107	4
10108	14
10109	2
10110	14
10111	18
10112	16
10113	17
10114	15
10115	14
10116	9
10117	18
10118	0
10119	13
10120	3
10121	6
10122	8
10123	14
10124	18
10125	18
10126	13
10127	18
10128	2
10129	18
10130	17
10131	16
10132	5
10133	11
10134	1
10135	3
10136	6
10137	14
10138	8
10139	8
10140	18
10141	3
10142	18
10143	18
10144	11
10145	10
10146	16
10147	3
10148	17
10149	11
10150	13
10151	17
10152	10
10153	11
10154	13
10155	18
10156	0
10157	2
10158	6
10159	14
10160	3
10161	2
10162	8
10163	18
10164	8
10165	6
10166	2
10167	8
10168	4
10169	13
10170	8
10171	18
10172	15
10173	2
10174	13
10175	6
10176	18
10177	1
10178	6
10179	16
10180	11
10181	14
10182	1
10183	14
10184	6
10185	8
10186	18
10187	6
10188	6
10189	14
10190	8
10191	6
10192	17
10193	2
10194	8
10195	11
10196	11
10197	16
10198	4
10199	8
10200	1
10201	11
10202	6
10203	18
10204	14
10205	17
10206	3
10207	6
10208	2
10209	1
10210	14
10211	14
10212	2
10213	11
10214	2
10215	8
10216	3
10217	12
10218	9
10219	4
10220	14
10221	8
10222	8
10223	13
10224	17
10225	13
10226	6
10227	4
10228	1
10229	6
10230	1
10231	6
10232	4
10233	18
10234	17
10235	11
10236	14
10237	18
10238	13
10239	13
10240	6
10241	11
10242	15
10243	11
10244	18
10245	18
10246	1
10247	14
10248	3
10249	11
10250	16
10251	13
10252	18
10253	14
10254	18
10255	6
10256	5
10257	0
10258	1
10259	14
10260	8
10261	3
10262	6
10263	6
10264	3
10265	8
10266	17
10267	0
10268	13
10269	14
10270	18
10271	8
10272	2
10273	8
10274	3
10275	0
10276	18
10277	2
10278	2
10279	1
10280	6
10281	1
10282	18
10283	18
10284	6
10285	1
10286	4
10287	4
10288	3
10289	13
10290	4
10291	18
10292	14
10293	6
10294	16
10295	15
10296	1
10297	8
10298	18
10299	8
10300	18
10301	13
10302	18
10303	6
10304	11
10305	2
10306	3
10307	2
10308	14
10309	6
10310	14
10311	3
10312	5
10313	16
10314	4
10315	2
10316	4
10317	0
10318	4
10319	13
10320	18
10321	6
10322	2
10323	18
10324	14
10325	4
10326	18
10327	4
10328	16
10329	17
10330	6
10331	11
10332	4
10333	12
10334	11
10335	1
10336	8
10337	4
10338	8
10339	4
10340	8
10341	13
10342	6
10343	17
10344	1
10345	11
10346	14
10347	5
10348	6
10349	13
10350	0
10351	6
10352	15
10353	18
10354	6
10355	4
10356	8
10357	8
10358	2
10359	18
10360	14
10361	10
10362	6
10363	18
10364	17
10365	14
10366	13
10367	17
10368	11
10369	11
10370	18
10371	16
10372	16
10373	0
10374	4
10375	13
10376	6
10377	14
10378	9
10379	0
10380	3
10381	14
10382	1
10383	0
10384	8
10385	18
10386	3
10387	3
10388	16
10389	2
10390	3
10391	11
10392	14
10393	8
10394	14
10395	14
10396	1
10397	8
10398	0
10399	6
10400	3
10401	13
10402	18
10403	8
10404	13
10405	6
10406	18
10407	3
10408	13
10409	16
10410	16
10411	18
10412	17
10413	6
10414	15
10415	6
10416	13
10417	1
10418	6
10419	18
10420	18
10421	6
10422	14
10423	8
10424	2
10425	1
10426	1
10427	18
10428	2
10429	14
10430	13
10431	4
10432	6
10433	2
10434	18
10435	2
10436	6
10437	18
10438	13
10439	6
10440	16
10441	18
10442	6
10443	4
10444	18
10445	4
10446	6
10447	4
10448	8
10449	13
10450	18
10451	3
10452	4
10453	6
10454	14
10455	16
10456	6
10457	14
10458	14
10459	18
10460	3
10461	17
10462	4
10463	6
10464	17
10465	14
10466	1
10467	6
10468	0
10469	3
10470	4
10471	8
10472	14
10473	1
10474	8
10475	13
10476	4
10477	6
10478	6
10479	8
10480	8
10481	1
10482	16
10483	2
10484	2
10485	18
10486	14
10487	18
10488	4
10489	3
10490	9
10491	18
10492	18
10493	0
10494	1
10495	18
10496	17
10497	3
10498	5
10499	18
10500	1
10501	1
10502	18
10503	2
10504	0
10505	0
10506	17
10507	9
10508	16
10509	6
10510	2
10511	16
10512	8
10513	11
10514	8
10515	13
10516	17
10517	18
10518	14
10519	6
10520	13
10521	4
10522	18
10523	1
10524	1
10525	13
10526	2
10527	3
10528	1
10529	18
10530	4
10531	15
10532	8
10533	18
10534	2
10535	14
10536	2
10537	17
10538	8
10539	8
10540	6
10541	8
10542	2
10543	8
10544	0
10545	1
10546	18
10547	6
10548	13
10549	16
10550	17
10551	1
10552	0
10553	0
10554	17
10555	4
10556	3
10557	6
10558	15
10559	6
10560	13
10561	1
10562	1
10563	11
10564	6
10565	16
10566	6
10567	10
10568	13
10569	16
10570	18
10571	4
10572	11
10573	8
10574	3
10575	4
10576	17
10577	0
10578	1
10579	4
10580	13
10581	3
10582	13
10583	3
10584	0
10585	17
10586	2
10587	9
10588	13
10589	17
10590	6
10591	2
10592	2
10593	8
10594	8
10595	18
10596	14
10597	0
10598	18
10599	1
10600	16
10601	17
10602	6
10603	18
10604	2
10605	0
10606	0
10607	3
10608	8
10609	14
10610	15
10611	6
10612	8
10613	6
10614	1
10615	18
10616	14
10617	6
10618	11
10619	8
10620	18
10621	18
10622	0
10623	8
10624	6
10625	13
10626	3
10627	1
10628	14
10629	0
10630	18
10631	4
10632	6
10633	6
10634	13
10635	4
10636	4
10637	1
10638	18
10639	1
10640	2
10641	1
10642	0
10643	1
10644	6
10645	1
10646	1
10647	15
10648	16
10649	8
10650	16
10651	13
10652	0
10653	2
10654	18
10655	4
10656	8
10657	2
10658	14
10659	12
10660	14
10661	13
10662	4
10663	4
10664	18
10665	3
10666	8
10667	18
10668	13
10669	14
10670	4
10671	18
10672	14
10673	16
10674	18
10675	6
10676	13
10677	15
10678	10
10679	16
10680	11
10681	6
10682	18
10683	6
10684	8
10685	17
10686	18
10687	18
10688	6
10689	8
10690	8
10691	8
10692	0
10693	4
10694	6
10695	18
10696	11
10697	14
10698	0
10699	15
10700	13
10701	6
10702	11
10703	1
10704	8
10705	6
10706	8
10707	18
10708	6
10709	2
10710	13
10711	8
10712	8
10713	11
10714	16
10715	3
10716	16
10717	5
